year,month,country,calorie_category,flavor,zone,product_code,product_name,sales,source
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2585,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jul,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,8801,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Apr,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,4559,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jun,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,42407,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,3,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,744,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,4279,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,359,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,5349,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Dec,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,123699,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Dec,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2182,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,585,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2374,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,336,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3458,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,10173,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,24394,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,14771,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,61573,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,354,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,7659,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9006,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,41649,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,458,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,6310,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1436,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,4899,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1172,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,311,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,8902,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jun,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,31,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jul,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,20,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Aug,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,1217,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Nov,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,149,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jun,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,234,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,44862,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1186,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5050,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,6643,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2708,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,200042,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,26,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1730,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,102571,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3799,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,298390,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5157,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,17801,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3709,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,21140,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,109550,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,204127,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1877,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,102,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,24355,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3014,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3261,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,11472,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Sep,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,247054,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,854,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2847,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3570,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,16913,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,109098,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Nov,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2227,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Dec,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,90,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Dec,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,34780,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,50,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,1193,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,13479,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Aug,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,14,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Oct,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,226474,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Oct,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,9,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,1859,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Verde,Norte,206054370,Tamal mix,119,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Aug,Mexico,Regular,Verde,Norte,206054370,Tamal mix,118,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Sep,Mexico,Regular,Verde,Norte,206054370,Tamal mix,141,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Oct,Mexico,Regular,Verde,Norte,206054370,Tamal mix,41,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Verde,Norte,206054370,Tamal mix,98,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,45370,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,2506,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,61354,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jun,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,1663,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Sep,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,68362,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,224,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,10,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,3639,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,62,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,3897,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Mar,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,5234,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jun,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,2794,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,1163,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Feb,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,30381,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Oct,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,46,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,32776,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1046,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Apr,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1566,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,377,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,4286,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,7273,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Oct,Mexico,Regular,Mole,Norte,206051447,Tamal mix,3942,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Dec,Mexico,Regular,Mole,Norte,206051447,Tamal mix,6783,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,976,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Feb,Mexico,Regular,Mole,Norte,206051447,Tamal mix,948,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,6378,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Mar,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1653,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Apr,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1769,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Apr,Mexico,Regular,Mole,Norte,206051447,Tamal mix,14450,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jul,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1081,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1657,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,572,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,4391,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,16953,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,111175,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jan,Mexico,Regular,Mole,Norte,206051447,Tamal mix,3522,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jul,Mexico,Regular,Mole,Norte,206051447,Tamal mix,4767,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Nov,Mexico,Regular,Mole,Norte,206051447,Tamal mix,359,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jul,Mexico,Regular,Mole,Norte,206051447,Tamal mix,34,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,101401,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Oct,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1737,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1326,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,350,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,6185,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,44966,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,42044,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,35885,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,153551,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9622,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Apr,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9263,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1419,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,14167,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,769,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,144053,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,166011,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jun,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2919,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,25310,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3120,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jul,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,8277,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,9456,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Aug,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,75,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Aug,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,5,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,5503,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jun,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,6472,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Feb,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,4647,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Jun,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,36425,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,Jan,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,6,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2020,May,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,1804,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,31727,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,19762,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Feb,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,93900,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,27935,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
2019,Mar,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,489,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Norte/ventas_mensuales_Norte.csv
